r,205,1034,2500,4605,7347,10726,14744,19399,24692,30622,37191,44396,52240,60721,69840,79597,89991,101023,112693,125001
5.0,0.5268900253897523,0.5375032085242629,0.5463570429886074,0.5545506577754634,0.559797339856022,0.566860367742579,0.5720613925857301,0.5800291024050762,0.5862592282800311,0.599157184682064,0.6116985239511951,0.6204785104646677,0.6324047889184671,0.6394829931819664,0.6535575438227507,0.6665537193457266,0.6713644224226439,0.682792854332657,0.7005277576348081,0.7091972356935127
15.0,0.5151076379609133,0.5253433387565427,0.5341825529297209,0.5423745126110938,0.5475968165638547,0.554807148300318,0.5599736914853198,0.5679081811635646,0.5745333536366659,0.5876722405063313,0.6006582463909997,0.6095881655460711,0.6220151350664966,0.6290825654089223,0.643681076806196,0.6572278426875529,0.6619920672121785,0.6737872718122585,0.6920925010950754,0.7008811924038082
25.0,0.5090571387056038,0.5186400770628325,0.5273848198534733,0.5354706881516689,0.5406292118323045,0.5477527539880596,0.5530078608111701,0.5610352543650416,0.5678120006071845,0.5810911459988162,0.5944030566206944,0.6033680007743768,0.6159563302861525,0.6231661162818151,0.6380824817841924,0.6519041792884268,0.6565273940707052,0.6685222326263458,0.6872075881360993,0.6959688979854652
35.0,0.5059152754352516,0.5148136935764152,0.5233862060486371,0.5312920181092828,0.536347082773031,0.5434042123447359,0.548655785590354,0.5567897659300379,0.5636849410478186,0.5770679155271139,0.5905404433999081,0.599553949681589,0.6121909459366777,0.6195202095402961,0.6346834008229562,0.6486402844257634,0.6531230331330277,0.6652655636665864,0.6841786463027141,0.6928373071961116
45.0,0.5039343042832174,0.5120823083126532,0.5203383887580614,0.5279559992025827,0.5328939808160476,0.5397910314661111,0.5451957513318458,0.5534982162980017,0.5603629269724577,0.5738954079323223,0.5874402510882089,0.5965926007612797,0.6092447489203692,0.6166932170426059,0.6320174246110047,0.646057259715089,0.6503993673842209,0.6626350535912171,0.6817321105878493,0.6901647134399354
55.0,0.5025062209403597,0.5099043216456043,0.5179499990749129,0.5253582657207658,0.530354937977663,0.5372505362585126,0.5424851032191831,0.5508006451320167,0.5577894538003495,0.5712777915503728,0.5849376183011435,0.5940911990291269,0.6069777896840413,0.6142527938787694,0.6297899618055807,0.6439553699805894,0.6483630864991761,0.6606490112468372,0.6798800483693321,0.6884543269572003
65.0,0.5015680245553308,0.5081139167960849,0.5157793864370617,0.5228478385465284,0.5277376107425709,0.5344509432043105,0.5397847005068189,0.5482928261316913,0.5552437441276872,0.5687918759599979,0.5825126931712763,0.5918594535939493,0.6047414564581306,0.6121310707785041,0.6276794002033264,0.6419639234123715,0.6462587040645158,0.6585216145166846,0.6780126721476896,0.6864216551763782
75.0,0.5009944156677578,0.506727616162395,0.5140022391018242,0.5208196644249931,0.5256585132725214,0.5322783361003001,0.5376736119100195,0.5462496361190325,0.5532160529794603,0.5667661681980529,0.5805020770947629,0.5900467093206447,0.6029540069548205,0.6103784903275695,0.6259447183517893,0.6403552351008748,0.644607846894504,0.6568960115143523,0.6765351417326813,0.6849467531898332
85.0,0.5005949997176647,0.5055559542806904,0.5123227355397246,0.5188860087367002,0.5236259564406429,0.5301287306489627,0.5355718700032943,0.5442592429305101,0.5512875618275224,0.5647584378321301,0.5785238734582743,0.5883155537771079,0.6012565520747767,0.6086334530872805,0.6242669978197636,0.6387634654138017,0.6429840170344641,0.6552759586511692,0.67502625505201,0.6835126891541995
