latitude,longitude,dep,x,y
51.078178,-1.486981,[kw],435.934261556277,131.168203617316
51.090632,-1.161219,[kw],458.736112757045,132.762432041185
51.090843,-0.34712,[kw],515.740823075864,133.750572927533
51.108187,-3.649063,[kw],284.569648372005,135.67299517284
51.11306,0.457947,[kw],572.026017455656,137.794734052036
51.127849,-3.291264,[kw],309.652040984166,137.358946464
51.150417,-0.712899,[kw],490.012788460881,139.863199162146
51.179217,-2.151269,[kw],389.42747531279,142.289110286837
51.17958,-3.138084,[kw],320.458513730447,142.934121598207
51.1797,-3.521062,[kw],293.693361395784,143.431463435793
51.181289,-0.357745,[kw],514.772363705894,143.790349852085
51.18264,1.16917,[kw],621.459823280614,147.433130221267
51.188321,-3.909505,[kw],266.572003639528,145.023354018572
51.191485,-0.113074,[kw],531.841364542989,145.334401854693
51.228772,-2.81108,[kw],343.373014649738,148.101155618498
51.236308,-2.448202,[kw],368.712939604845,148.722068786737
51.240295,-1.785885,[kw],414.945183725492,149.091774117045
51.244295,0.759441,[kw],592.575764828057,153.132356383634
51.249651,-1.507402,[kw],434.376191573142,150.225622300051
51.250869,-1.188708,[kw],456.61465466503,150.558424691197
51.252926,-0.483648,[kw],505.809464301962,151.566659112525
51.264036,1.256024,[kw],627.126466742479,156.746459819591
51.282598,-0.247666,[kw],522.196273430259,155.23223705422
51.309006,-2.137016,[kw],390.450562765858,156.719533385485
51.327415,-2.719179,[kw],349.896592239744,159.003212507007
51.348757,-1.671462,[kw],422.877900920927,161.182174788601
51.374941,-1.464228,[kw],437.287397809096,164.178840706546
51.379406,-0.96065,[kw],472.326556053762,165.05171178701
51.380963,0.218655,[kw],554.380467420291,167.04817888969
51.397,-2.393,[kw],372.662018133128,166.568903994844
51.428867,-1.85494,[kw],410.083708644445,170.049288451829
51.446101,0.62131,[kw],582.135234344471,175.214994597835
51.487453,-0.475554,[kw],505.832075281421,177.656011867702
51.498447,-0.928179,[kw],474.392447958349,178.321386338324
51.505328,-2.083788,[kw],394.185282162396,178.545333881091
51.540371,-1.324842,[kw],446.818411053608,182.654938599582
51.551795,-0.064644,[kw],534.167388171379,185.484279270296
51.55967,-2.485006,[kw],366.381703783582,184.69652053163
51.584144,-2.997666,[kw],330.88429550561,187.77820142338
51.601076,-1.56018,[kw],430.458540131479,189.281253766018
51.615886,0.738725,[kw],589.585205614458,194.389540102569
51.620585,-3.126099,[kw],322.049463030505,191.959682405773
51.637428,-2.987901,[kw],331.640859621474,193.694305470642
51.639126,-2.754597,[kw],347.786347763495,193.690633328436
51.641845,-1.930725,[kw],404.793165295777,193.725663876143
51.652529,-1.037174,[kw],466.601948667618,195.350417973651
51.65307,-0.627904,[kw],494.910360501662,195.863032225307
51.663696,0.302137,[kw],559.199384032371,198.662664619603
51.678969,-1.507944,[kw],434.017650475001,197.966432349204
51.695127,0.879492,[kw],598.980283703529,203.573832005131
51.728226,-2.377663,[kw],373.919067316135,203.397064116929
51.745216,0.574241,[kw],577.693589362209,208.354562594015
51.753067,-2.575322,[kw],360.290854723673,206.248679471061
51.76258,-2.233281,[kw],383.902105185559,207.175773622059
51.764794,-2.852012,[kw],341.209015181435,207.739610480091
51.767372,0.104023,[kw],545.168279124007,209.777081155985
51.773991,-1.001586,[kw],468.878871480444,208.890504109842
51.781605,-1.376999,[kw],442.972848288754,209.44933889185
51.792691,-3.01015,[kw],330.34030980479,210.98118759816
51.79769,0.984602,[kw],605.775316013174,215.267963041115
51.805422,-0.723713,[kw],487.987008036838,212.684685259102
51.80716,0.348399,[kw],561.884501468493,214.715799835326
51.81125,-0.292506,[kw],517.697357778546,213.941189816012
51.812119,0.74656,[kw],589.305954153627,216.226721605539
51.823063,-1.232683,[kw],452.878705955517,214.154654958127
51.830096,-1.752249,[kw],417.070903663705,214.687457780927
51.849869,-0.235508,[kw],521.521930558858,218.329112629172
51.856956,-2.658584,[kw],354.648478131124,217.850541946917
51.864256,-0.660048,[kw],492.255558039376,219.305960061906
51.876776,-2.79461,[kw],345.305608498865,220.148114305757
51.889753,1.075092,[kw],611.580466204392,225.762267862661
51.891879,0.618749,[kw],580.179120852299,224.770295226203
51.907508,0.856427,[kw],596.460884616889,227.123058279106
51.914357,-1.627725,[kw],425.603120515612,224.094639142301
51.92678,-0.761755,[kw],485.135050670138,226.135006247693
51.929674,-1.3108,[kw],447.383235976195,225.956958533069
51.933227,0.251434,[kw],554.767641361626,228.522274345353
51.955499,-2.989908,[kw],331.982257908538,229.067408427848
51.962855,-0.492528,[kw],503.561590010461,230.495859227793
51.964039,-2.190959,[kw],386.881325168279,229.571625184969
51.972603,-1.989003,[kw],400.755338240773,230.506888201327
51.989984,-1.046743,[kw],465.449200244046,232.868816126626
52.002133,0.450702,[kw],568.205487197966,236.626514522323
52.017597,-0.054681,[kw],533.475811131245,237.297037288936
52.033474,0.650527,[kw],581.791177728794,240.5925280954
52.058535,0.916917,[kw],599.946413461186,244.079027415957
52.060655,-1.622814,[kw],425.856482612244,240.366523437359
52.062757,0.19682,[kw],550.578455381224,242.810377325941
52.078493,-2.190011,[kw],386.979725589055,242.300276458634
52.091876,0.48794,[kw],570.41908481025,246.691755326129
52.093246,-1.863793,[kw],409.330345053326,243.932747671658
52.101639,-1.185457,[kw],455.78626822242,245.170345783439
52.109097,-1.922863,[kw],405.282106284154,245.689673670425
52.120677,-2.401822,[kw],372.491637762686,247.050878078342
52.155899,-0.347477,[kw],513.037363252895,252.179411088355
52.158942,-2.872496,[kw],340.321343938699,251.589266621381
52.161581,-0.625545,[kw],494.00572339009,252.414457619747
52.194384,-2.970589,[kw],333.66468827288,255.616091165256
52.201448,-1.504368,[kw],433.869103293704,256.073540670715
52.226684,-0.97832,[kw],469.776432601513,259.256232590105
52.23591,-1.796421,[kw],413.900880583893,259.810080582534
52.245966,-1.319795,[kw],446.435344891767,261.126898147565
52.249163,1.07976,[kw],610.205850600287,265.733356413753
52.251555,-2.422225,[kw],371.17961428847,261.614526976493
52.255314,-0.072272,[kw],531.566524286188,263.699069893514
52.265793,1.510936,[kw],639.536971729124,268.921461377879
52.271121,-2.056853,[kw],396.121006479801,263.70817552121
52.296978,-0.386705,[kw],510.004957229639,267.807908524926
52.306538,-2.696273,[kw],352.532515046276,267.873912310607
52.312338,0.548653,[kw],573.714964566667,271.349140798838
52.333567,-0.725155,[kw],486.856652877077,271.416781520933
52.337686,-2.229982,[kw],384.332202404109,271.134833880569
52.352113,-1.517514,[kw],432.859159832341,272.824053966486
52.353533,-1.779911,[kw],414.988465957482,272.895233737442
52.39558,0.94641,[kw],600.443088057559,281.633592250316
52.404533,-0.077056,[kw],530.799063225024,280.284081049539
52.414995,-1.056133,[kw],464.18917790249,280.12726510685
52.415712,-2.057134,[kw],396.114529731513,279.78955093326
52.417901,-2.410345,[kw],372.095408330668,280.110667440699
52.419476,-3.032585,[kw],329.78469110246,280.708096699972
52.419577,1.249913,[kw],620.964850232045,285.186603408404
52.430859,0.24094,[kw],552.335822471035,283.834468829958
52.463766,-2.724558,[kw],350.779424966782,285.379445900196
52.483753,-1.255161,[kw],450.575361869104,287.616403660507
52.506469,-0.409984,[kw],507.905365467962,291.070257950965
52.520416,-2.184483,[kw],387.483739267369,291.449396070947
52.531495,1.16313,[kw],614.520585396257,297.367572443617
52.531784,-1.660915,[kw],422.99928006044,292.751805945305
52.554179,-2.796974,[kw],345.971138479427,295.486978070198
52.55748,-2.330017,[kw],377.62884557875,295.606941143135
52.560618,1.566159,[kw],641.684809888402,301.88012622909
52.567357,-0.7123,[kw],487.269068829217,297.433120556877
52.570449,-0.98034,[kw],469.099361181292,297.486533638282
52.578751,-0.892602,[kw],475.03074831245,298.497519236813
52.579293,-3.091498,[kw],326.047419693943,298.541380784589
52.586485,-2.70375,[kw],352.325986864299,299.014394120058
52.589424,0.59697,[kw],575.899734189405,302.276070465448
52.611185,-1.51529,[kw],432.81727488609,301.639376701473
52.612299,0.236705,[kw],551.422594694795,304.001871207768
52.629152,0.88747,[kw],595.394919658734,307.441764115432
52.657183,-1.69169,[kw],420.852277009713,306.689821138576
52.668853,-0.598097,[kw],494.788857526608,308.865381076847
52.67677,-0.16876,[kw],523.793542615036,310.397223381327
52.689224,-1.277134,[kw],448.85437532765,310.454127893375
52.707547,-1.680999,[kw],421.550547448904,312.29473392281
52.709747,1.537344,[kw],638.918089206512,318.362485006131
52.715568,-2.187424,[kw],387.340626662037,313.15562900839
52.724036,-0.896413,[kw],474.52509646254,314.652165334052
52.727604,-2.864466,[kw],341.627110222886,314.828314211696
52.730103,-1.468288,[kw],435.901916241708,314.888406938937
52.748115,-1.882952,[kw],407.90001121566,316.765682492225
52.751752,-1.083616,[kw],461.844372999195,317.557493186161
52.754624,0.945277,[kw],598.734907731988,321.550993427129
52.766796,0.551157,[tw],572.098396261077,321.888485105615
52.781316,-3.09031,[kw],326.467985689903,321.00930128955
52.791139,-0.490348,[kw],501.788581300377,322.612834604244
52.794724,-1.260395,[kw],449.865086633261,322.19981804458
52.805589,-1.806353,[kw],413.052758045599,323.169538399589
52.808641,1.234994,[kw],618.008171748016,328.396513990375
52.809452,0.124674,[kw],543.1920200577,325.697086160858
52.833604,-2.232138,[kw],384.36282198709,326.293280891919
52.870898,-0.895212,[kw],474.355297303309,330.987792944237
52.873663,0.891417,[kw],594.568897816434,334.639537165784
52.898764,-2.664916,[kw],355.277514288788,333.722726869835
52.900455,0.624724,[kw],576.517290952904,336.929579205549
52.901495,-1.654977,[tw],423.205013521466,333.875248251835
52.905634,-0.097756,[kw],527.919762652555,335.973964424895
52.912874,-3.06734,[kw],328.234345324327,335.618470372461
52.94145,-1.960382,[kw],402.662117674729,338.264472151587
52.945556,-2.158722,[kw],389.335743811381,338.732240314928
52.949682,-2.810294,[kw],345.563406493959,339.486614696266
52.977166,-1.891802,[kw],407.264337518462,342.241949249453
52.98647,-2.512955,[kw],365.568080877781,343.394445917792
53.043547,-0.591028,[kw],494.449741424952,350.548258442511
53.048151,-1.689661,[kw],420.801756071091,350.17731476064
53.058962,-1.060908,[kw],462.930081582402,351.747041833409
53.072277,-0.691828,[kw],487.634677919294,353.6157058139
53.083869,-2.879133,[kw],341.121761428694,354.466482660505
53.108014,-2.215955,[kw],385.544776693089,356.81285124496
53.10981,-0.407203,[kw],506.607701598873,358.176115827766
53.125706,-1.873053,[kw],408.49387536278,358.766546954401
53.133685,-1.379287,[kw],441.523271758689,359.826507439678
53.163501,0.020602,[kw],535.069663277548,364.869664746828
53.176166,-1.682148,[kw],421.242162834649,364.419095291235
53.201644,-2.298803,[kw],380.042718376329,367.247659973778
53.221766,-0.76998,[kw],482.113821767167,370.150295953249
53.235214,-1.165102,[kw],455.719410513472,371.265412529176
53.253491,-1.934746,[kw],404.353108665351,372.975242736831
53.269498,-2.671434,[kw],355.225500068111,374.964092350328
53.269749,0.078207,[kw],538.576455334158,376.796349021987
53.280583,-2.071319,[kw],395.245300260577,375.989261677554
53.286333,-0.30016,[kw],513.305111842587,377.974024697526
53.34863,-1.686771,[kw],420.849158575833,383.602017542887
53.364008,-0.865736,[kw],475.470437098105,385.86640677241
53.370573,-2.820975,[kw],345.382758939546,386.311236966994
53.381129,-1.470085,[kw],435.245294260619,387.302265470673
53.400822,-0.264055,[kw],515.401927255603,390.765784578195
53.42729,-0.601767,[kw],492.895292448174,393.216767783859
53.432935,-1.109363,[tw],459.164984753468,393.303669977868
53.433542,-1.991003,[kw],400.597668842635,393.001887333443
53.441982,-1.466509,[tw],435.432526540216,394.073222793523
53.531828,-2.836868,[kw],344.535952601657,404.261038246823
53.559091,-1.817881,[kw],412.062437720909,406.98350564842
53.57652,-0.243846,[kw],516.263682569413,410.340833403491
53.591923,-1.6509,[tw],423.1042911557,410.677054314775
53.602397,-2.38164,[kw],374.748387701592,411.853260444654
53.636232,-0.785108,[tw],480.318746396276,416.235251872086
53.636237,-0.502388,[kw],499.008732223841,416.592135975657
53.637784,-1.845641,[kw],410.204805879696,415.733214386798
53.646615,-2.725534,[kw],352.04470609495,416.949080974481
53.662214,-1.612349,[kw],425.613081865149,418.509636975039
53.666234,-2.969501,[kw],335.949476061523,419.323602599126
53.669915,0.034839,[kw],534.414349218486,421.219756992203
53.676976,-1.297274,[kw],446.414416811094,420.311362886949
53.748748,-2.020624,[tw],398.640109921758,428.066528870969
53.769167,-1.784397,[tw],414.209367298046,430.359432956756
53.801279,-1.548567,[tw],429.729019344954,434.004732339024
53.806051,-2.359046,[tw],376.357763462225,434.500874216967
53.813959,-2.532928,[kw],364.914777757571,435.452530851627
53.827689,-0.596466,[kw],492.368822664637,437.761612563013
53.832774,-2.901766,[kw],340.659466892905,437.790954149159
53.833277,-1.131631,[kw],457.14221736294,437.819501748785
53.916661,-3.035673,[kw],331.984278719458,447.243061738789
53.928398,-2.908587,[kw],340.346900879096,448.434294253982
53.952865,-1.447851,[kw],436.230320517902,450.915068602847
53.962301,-1.081884,[tw],460.229843511014,452.213904499485
53.975531,-2.738901,[kw],351.542066531515,453.548227058179
53.984331,-2.101438,[tw],393.348931579689,454.27927660888
54.01943,-0.390184,[tw],505.459093266433,459.378307122856
54.069208,-1.999407,[tw],400.038802631068,463.717179921612
54.08502,-1.75522,[tw],416.010944463896,465.503997146985
54.120007,-1.191878,[kw],452.813909938887,469.670479701366
54.122411,-4.688597,[kw],224.318256620432,472.97705446194
54.144371,-2.292748,[tw],380.878832869342,472.118854880759
54.144792,-2.534649,[tw],365.079260444805,472.258156398469
54.156024,-0.702931,[kw],484.69358924944,474.152852831042
54.167485,-2.760593,[kw],350.349068358257,474.917964516724
54.199149,-2.949692,[kw],338.052499908247,478.589936520207
54.246109,-1.064661,[kw],460.942096227195,483.801750204575
54.277644,-2.455109,[tw],370.369634922465,487.002034221165
54.288701,-1.593318,[tw],426.470401189282,488.212930516839
54.294629,-1.340648,[tw],442.910012554607,488.996672205219
54.314967,-2.081093,[kw],394.725107670401,491.061940500481
54.368387,-4.447327,[kw],241.029390013599,499.762454897644
54.369071,-3.07587,[kw],330.110554226542,497.611712986161
54.376702,-2.140116,[tw],390.899462523202,497.936409412111
54.377897,-2.817677,[kw],346.893963366979,498.368358993654
54.418631,-3.434853,[kw],306.904356338178,503.540432046354
54.448889,-0.753408,[kw],480.822040388464,506.674152984099
54.470842,-1.695177,[kw],419.752915469449,508.444002794976
54.471908,-1.18531,[tw],452.79107316989,508.825298038961
54.494361,-2.387226,[tw],374.921683962504,511.086942778082
54.536462,-2.938237,[kw],339.299184244132,516.106933994889
54.561954,-0.98951,[kw],465.334442058818,519.007802198742
54.597917,-2.687681,[tw],355.575893675062,522.756984733181
54.609575,-2.002492,[tw],399.839061832347,523.836769786569
54.618972,-3.054252,[tw],331.931318955468,525.392904155356
54.659016,-3.417476,[kw],308.570723101898,530.260323721842
54.677992,-1.778925,[tw],414.253483570854,531.471454996965
54.679575,-1.486441,[tw],433.109549208442,531.746221856534
54.715531,-2.652587,[tw],357.964509510626,535.821155344124
54.754126,-2.225339,[tw],385.498797318579,539.943273315438
54.844664,-3.288249,[kw],317.284883585386,550.754061889535
54.893863,-1.841485,[tw],410.165733492693,555.479450842778
54.896837,-2.25502,[tw],383.646515609155,555.828630100643
54.897432,-1.517366,[tw],430.948978504076,555.97170293945
54.972237,-2.460856,[tw],370.502326804603,564.285601809278
54.998474,-1.802084,[tw],412.659643576451,567.125728009132
55.009299,-2.971888,[tw],337.851159326444,568.744151482091
55.045871,-1.494876,[tw],432.271902619779,572.498255109538
55.093473,-2.319751,[tw],379.595585875686,577.725045331098
55.220624,-1.563917,[kw],427.73953794101,591.913405375689
55.313093,-1.951753,[tw],403.061914359915,602.117155667991
55.495952,-1.635481,[tw],423.026963505221,622.524373616708
55.651169,-1.976763,[kw],401.462125683641,639.736740653343
