latitude,longitude,dep,x,y,name,Region.num
51.753067,-2.575322,k,360.290854723673,206.248679471061,NA,NA
51.76258,-2.233281,k,383.902105185559,207.175773622059,NA,NA
51.764794,-2.852012,k,341.209015181435,207.739610480091,NA,NA
51.767372,0.104023,k,545.168279124007,209.777081155985,NA,NA
51.773991,-1.001586,k,468.878871480444,208.890504109842,NA,NA
51.781605,-1.376999,k,442.972848288754,209.44933889185,NA,NA
51.792691,-3.01015,k,330.34030980479,210.98118759816,NA,NA
51.79769,0.984602,k,605.775316013174,215.267963041115,NA,NA
51.805422,-0.723713,k,487.987008036838,212.684685259102,NA,NA
51.80716,0.348399,k,561.884501468493,214.715799835326,NA,NA
51.81125,-0.292506,k,517.697357778546,213.941189816012,NA,NA
51.812119,0.74656,k,589.305954153627,216.226721605539,NA,NA
51.823063,-1.232683,k,452.878705955517,214.154654958127,NA,NA
51.830096,-1.752249,k,417.070903663705,214.687457780927,NA,NA
51.849869,-0.235508,k,521.521930558858,218.329112629172,NA,NA
51.856956,-2.658584,k,354.648478131124,217.850541946917,NA,NA
51.876776,-2.79461,k,345.305608498865,220.148114305757,NA,NA
51.889753,1.075092,k,611.580466204392,225.762267862661,NA,NA
51.891879,0.618749,k,580.179120852299,224.770295226203,NA,NA
51.907508,0.856427,k,596.460884616889,227.123058279106,NA,NA
51.914357,-1.627725,k,425.603120515612,224.094639142301,NA,NA
51.92678,-0.761755,k,485.135050670138,226.135006247693,NA,NA
51.929674,-1.3108,k,447.383235976195,225.956958533069,NA,NA
51.933227,0.251434,k,554.767641361626,228.522274345353,NA,NA
51.955499,-2.989908,k,331.982257908538,229.067408427848,NA,NA
51.962855,-0.492528,k,503.561590010461,230.495859227793,NA,NA
51.964039,-2.190959,k,386.881325168279,229.571625184969,NA,NA
51.972603,-1.989003,k,400.755338240773,230.506888201327,NA,NA
51.989984,-1.046743,k,465.449200244046,232.868816126626,NA,NA
52.002133,0.450702,k,568.205487197966,236.626514522323,NA,NA
52.017597,-0.054681,k,533.475811131245,237.297037288936,NA,NA
52.033474,0.650527,k,581.791177728794,240.5925280954,NA,NA
52.058535,0.916917,k,599.946413461186,244.079027415957,NA,NA
52.060655,-1.622814,k,425.856482612244,240.366523437359,NA,NA
52.062757,0.19682,k,550.578455381224,242.810377325941,NA,NA
52.078493,-2.190011,k,386.979725589055,242.300276458634,NA,NA
52.091876,0.48794,k,570.41908481025,246.691755326129,NA,NA
52.093246,-1.863793,k,409.330345053326,243.932747671658,NA,NA
52.101639,-1.185457,k,455.78626822242,245.170345783439,NA,NA
52.109097,-1.922863,k,405.282106284154,245.689673670425,NA,NA
52.120677,-2.401822,k,372.491637762686,247.050878078342,NA,NA
52.155899,-0.347477,k,513.037363252895,252.179411088355,NA,NA
52.158942,-2.872496,k,340.321343938699,251.589266621381,NA,NA
52.161581,-0.625545,k,494.00572339009,252.414457619747,NA,NA
52.194384,-2.970589,k,333.66468827288,255.616091165256,NA,NA
52.201448,-1.504368,k,433.869103293704,256.073540670715,NA,NA
52.226684,-0.97832,k,469.776432601513,259.256232590105,NA,NA
52.23591,-1.796421,k,413.900880583893,259.810080582534,NA,NA
52.245966,-1.319795,k,446.435344891767,261.126898147565,NA,NA
52.249163,1.07976,k,610.205850600287,265.733356413753,NA,NA
52.251555,-2.422225,k,371.17961428847,261.614526976493,NA,NA
52.255314,-0.072272,k,531.566524286188,263.699069893514,NA,NA
52.265793,1.510936,k,639.536971729124,268.921461377879,NA,NA
52.271121,-2.056853,k,396.121006479801,263.70817552121,NA,NA
52.296978,-0.386705,k,510.004957229639,267.807908524926,NA,NA
52.306538,-2.696273,k,352.532515046276,267.873912310607,NA,NA
52.312338,0.548653,k,573.714964566667,271.349140798838,NA,NA
52.333567,-0.725155,k,486.856652877077,271.416781520933,NA,NA
52.337686,-2.229982,k,384.332202404109,271.134833880569,NA,NA
52.352113,-1.517514,k,432.859159832341,272.824053966486,NA,NA
52.353533,-1.779911,k,414.988465957482,272.895233737442,NA,NA
52.39558,0.94641,k,600.443088057559,281.633592250316,NA,NA
52.404533,-0.077056,k,530.799063225024,280.284081049539,NA,NA
52.414995,-1.056133,k,464.18917790249,280.12726510685,NA,NA
52.415712,-2.057134,k,396.114529731513,279.78955093326,NA,NA
52.417901,-2.410345,k,372.095408330668,280.110667440699,NA,NA
52.419476,-3.032585,k,329.78469110246,280.708096699972,NA,NA
52.419577,1.249913,k,620.964850232045,285.186603408404,NA,NA
52.430859,0.24094,k,552.335822471035,283.834468829958,NA,NA
52.463766,-2.724558,k,350.779424966782,285.379445900196,NA,NA
52.483753,-1.255161,k,450.575361869104,287.616403660507,NA,NA
52.506469,-0.409984,k,507.905365467962,291.070257950965,NA,NA
52.520416,-2.184483,k,387.483739267369,291.449396070947,NA,NA
52.531495,1.16313,k,614.520585396257,297.367572443617,NA,NA
52.531784,-1.660915,k,422.99928006044,292.751805945305,NA,NA
52.554179,-2.796974,k,345.971138479427,295.486978070198,NA,NA
52.55748,-2.330017,k,377.62884557875,295.606941143135,NA,NA
52.560618,1.566159,k,641.684809888402,301.88012622909,NA,NA
52.567357,-0.7123,k,487.269068829217,297.433120556877,NA,NA
52.570449,-0.98034,k,469.099361181292,297.486533638282,NA,NA
52.578751,-0.892602,k,475.03074831245,298.497519236813,NA,NA
52.579293,-3.091498,k,326.047419693943,298.541380784589,NA,NA
52.586485,-2.70375,k,352.325986864299,299.014394120058,NA,NA
52.589424,0.59697,k,575.899734189405,302.276070465448,NA,NA
52.611185,-1.51529,k,432.81727488609,301.639376701473,NA,NA
52.612299,0.236705,k,551.422594694795,304.001871207768,NA,NA
52.629152,0.88747,k,595.394919658734,307.441764115432,NA,NA
52.657183,-1.69169,k,420.852277009713,306.689821138576,NA,NA
52.668853,-0.598097,k,494.788857526608,308.865381076847,NA,NA
52.67677,-0.16876,k,523.793542615036,310.397223381327,NA,NA
52.689224,-1.277134,k,448.85437532765,310.454127893375,NA,NA
52.707547,-1.680999,k,421.550547448904,312.29473392281,NA,NA
52.709747,1.537344,k,638.918089206512,318.362485006131,NA,NA
52.715568,-2.187424,k,387.340626662037,313.15562900839,NA,NA
52.724036,-0.896413,k,474.52509646254,314.652165334052,NA,NA
52.727604,-2.864466,k,341.627110222886,314.828314211696,NA,NA
52.730103,-1.468288,k,435.901916241708,314.888406938937,NA,NA
52.748115,-1.882952,k,407.90001121566,316.765682492225,NA,NA
52.751752,-1.083616,k,461.844372999195,317.557493186161,NA,NA
52.754624,0.945277,k,598.734907731988,321.550993427129,NA,NA
52.766796,0.551157,k,572.098396261077,321.888485105615,NA,NA
52.781316,-3.09031,k,326.467985689903,321.00930128955,NA,NA
52.791139,-0.490348,k,501.788581300377,322.612834604244,NA,NA
52.794724,-1.260395,k,449.865086633261,322.19981804458,NA,NA
52.805589,-1.806353,k,413.052758045599,323.169538399589,NA,NA
52.808641,1.234994,k,618.008171748016,328.396513990375,NA,NA
52.809452,0.124674,k,543.1920200577,325.697086160858,NA,NA
52.833604,-2.232138,k,384.36282198709,326.293280891919,NA,NA
52.870898,-0.895212,k,474.355297303309,330.987792944237,NA,NA
52.873663,0.891417,k,594.568897816434,334.639537165784,NA,NA
52.898764,-2.664916,k,355.277514288788,333.722726869835,NA,NA
52.900455,0.624724,k,576.517290952904,336.929579205549,NA,NA
52.901495,-1.654977,k,423.205013521466,333.875248251835,NA,NA
52.905634,-0.097756,k,527.919762652555,335.973964424895,NA,NA
52.912874,-3.06734,k,328.234345324327,335.618470372461,NA,NA
52.94145,-1.960382,k,402.662117674729,338.264472151587,NA,NA
52.945556,-2.158722,k,389.335743811381,338.732240314928,NA,NA
52.949682,-2.810294,k,345.563406493959,339.486614696266,NA,NA
52.977166,-1.891802,k,407.264337518462,342.241949249453,NA,NA
52.98647,-2.512955,k,365.568080877781,343.394445917792,NA,NA
53.043547,-0.591028,k,494.449741424952,350.548258442511,NA,NA
53.048151,-1.689661,k,420.801756071091,350.17731476064,NA,NA
53.058962,-1.060908,k,462.930081582402,351.747041833409,NA,NA
53.072277,-0.691828,k,487.634677919294,353.6157058139,NA,NA
53.083869,-2.879133,k,341.121761428694,354.466482660505,NA,NA
53.108014,-2.215955,k,385.544776693089,356.81285124496,NA,NA
53.10981,-0.407203,k,506.607701598873,358.176115827766,NA,NA
53.125706,-1.873053,k,408.49387536278,358.766546954401,NA,NA
53.133685,-1.379287,k,441.523271758689,359.826507439678,NA,NA
53.163501,0.020602,k,535.069663277548,364.869664746828,NA,NA
53.176166,-1.682148,k,421.242162834649,364.419095291235,NA,NA
53.201644,-2.298803,k,380.042718376329,367.247659973778,NA,NA
53.221766,-0.76998,k,482.113821767167,370.150295953249,NA,NA
53.235214,-1.165102,k,455.719410513472,371.265412529176,NA,NA
53.253491,-1.934746,k,404.353108665351,372.975242736831,NA,NA
53.269498,-2.671434,k,355.225500068111,374.964092350328,NA,NA
53.269749,0.078207,k,538.576455334158,376.796349021987,NA,NA
53.280583,-2.071319,k,395.245300260577,375.989261677554,NA,NA
53.286333,-0.30016,k,513.305111842587,377.974024697526,NA,NA
53.34863,-1.686771,k,420.849158575833,383.602017542887,NA,NA
53.364008,-0.865736,k,475.470437098105,385.86640677241,NA,NA
53.370573,-2.820975,k,345.382758939546,386.311236966994,NA,NA
53.381129,-1.470085,k,435.245294260619,387.302265470673,NA,NA
53.400822,-0.264055,k,515.401927255603,390.765784578195,NA,NA
53.42729,-0.601767,k,492.895292448174,393.216767783859,NA,NA
53.432935,-1.109363,k,459.164984753468,393.303669977868,NA,NA
53.433542,-1.991003,k,400.597668842635,393.001887333443,NA,NA
53.441982,-1.466509,k,435.432526540216,394.073222793523,NA,NA
53.531828,-2.836868,k,344.535952601657,404.261038246823,NA,NA
53.559091,-1.817881,tS,412.062437720909,406.98350564842,NA,NA
53.57652,-0.243846,k,516.263682569413,410.340833403491,NA,NA
53.591923,-1.6509,tS,423.1042911557,410.677054314775,NA,NA
53.602397,-2.38164,k,374.748387701592,411.853260444654,NA,NA
53.636232,-0.785108,k,480.318746396276,416.235251872086,NA,NA
53.636237,-0.502388,k,499.008732223841,416.592135975657,NA,NA
53.637784,-1.845641,tS,410.204805879696,415.733214386798,NA,NA
53.646615,-2.725534,k,352.04470609495,416.949080974481,NA,NA
53.662214,-1.612349,k,425.613081865149,418.509636975039,NA,NA
53.666234,-2.969501,k,335.949476061523,419.323602599126,NA,NA
53.669915,0.034839,k,534.414349218486,421.219756992203,NA,NA
53.676976,-1.297274,k,446.414416811094,420.311362886949,NA,NA
53.748748,-2.020624,tS,398.640109921758,428.066528870969,NA,NA
53.769167,-1.784397,k,414.209367298046,430.359432956756,NA,NA
53.801279,-1.548567,k,429.729019344954,434.004732339024,NA,NA
53.806051,-2.359046,tS,376.357763462225,434.500874216967,NA,NA
53.813959,-2.532928,k,364.914777757571,435.452530851627,NA,NA
53.827689,-0.596466,k,492.368822664637,437.761612563013,NA,NA
53.832774,-2.901766,k,340.659466892905,437.790954149159,NA,NA
53.833277,-1.131631,k,457.14221736294,437.819501748785,NA,NA
53.916661,-3.035673,k,331.984278719458,447.243061738789,NA,NA
53.928398,-2.908587,k,340.346900879096,448.434294253982,NA,NA
53.952865,-1.447851,k,436.230320517902,450.915068602847,NA,NA
53.962301,-1.081884,k,460.229843511014,452.213904499485,NA,NA
53.975531,-2.738901,k,351.542066531515,453.548227058179,NA,NA
53.984331,-2.101438,k,393.348931579689,454.27927660888,NA,NA
54.01943,-0.390184,k,505.459093266433,459.378307122856,NA,NA
54.069208,-1.999407,k,400.038802631068,463.717179921612,NA,NA
54.08502,-1.75522,k,416.010944463896,465.503997146985,NA,NA
54.120007,-1.191878,k,452.813909938887,469.670479701366,NA,NA
54.122411,-4.688597,k,224.318256620432,472.97705446194,NA,NA
54.144371,-2.292748,k,380.878832869342,472.118854880759,NA,NA
54.144792,-2.534649,k,365.079260444805,472.258156398469,NA,NA
54.156024,-0.702931,k,484.69358924944,474.152852831042,NA,NA
54.167485,-2.760593,k,350.349068358257,474.917964516724,NA,NA
54.199149,-2.949692,k,338.052499908247,478.589936520207,NA,NA
54.246109,-1.064661,k,460.942096227195,483.801750204575,NA,NA
54.277644,-2.455109,k,370.369634922465,487.002034221165,NA,NA
54.288701,-1.593318,k,426.470401189282,488.212930516839,NA,NA
54.294629,-1.340648,k,442.910012554607,488.996672205219,NA,NA
54.314967,-2.081093,k,394.725107670401,491.061940500481,NA,NA
54.368387,-4.447327,k,241.029390013599,499.762454897644,NA,NA
54.369071,-3.07587,k,330.110554226542,497.611712986161,NA,NA
54.376702,-2.140116,k,390.899462523202,497.936409412111,NA,NA
54.377897,-2.817677,k,346.893963366979,498.368358993654,NA,NA
54.418631,-3.434853,k,306.904356338178,503.540432046354,NA,NA
54.448889,-0.753408,k,480.822040388464,506.674152984099,NA,NA
54.470842,-1.695177,k,419.752915469449,508.444002794976,NA,NA
54.471908,-1.18531,k,452.79107316989,508.825298038961,NA,NA
54.494361,-2.387226,k,374.921683962504,511.086942778082,NA,NA
54.536462,-2.938237,k,339.299184244132,516.106933994889,NA,NA
54.561954,-0.98951,k,465.334442058818,519.007802198742,NA,NA
54.597917,-2.687681,k,355.575893675062,522.756984733181,NA,NA
54.609575,-2.002492,k,399.839061832347,523.836769786569,NA,NA
54.618972,-3.054252,k,331.931318955468,525.392904155356,NA,NA
54.659016,-3.417476,k,308.570723101898,530.260323721842,NA,NA
54.677992,-1.778925,k,414.253483570854,531.471454996965,NA,NA
54.679575,-1.486441,k,433.109549208442,531.746221856534,NA,NA
54.715531,-2.652587,k,357.964509510626,535.821155344124,NA,NA
54.754126,-2.225339,k,385.498797318579,539.943273315438,NA,NA
54.844664,-3.288249,k,317.284883585386,550.754061889535,NA,NA
54.893863,-1.841485,k,410.165733492693,555.479450842778,NA,NA
54.896837,-2.25502,k,383.646515609155,555.828630100643,NA,NA
54.897432,-1.517366,k,430.948978504076,555.97170293945,NA,NA
54.972237,-2.460856,k,370.502326804603,564.285601809278,NA,NA
54.998474,-1.802084,k,412.659643576451,567.125728009132,NA,NA
55.009299,-2.971888,k,337.851159326444,568.744151482091,NA,NA
55.045871,-1.494876,k,432.271902619779,572.498255109538,NA,NA
55.093473,-2.319751,k,379.595585875686,577.725045331098,NA,NA
55.220624,-1.563917,k,427.73953794101,591.913405375689,NA,NA
55.313093,-1.951753,k,403.061914359915,602.117155667991,NA,NA
55.495952,-1.635481,k,423.026963505221,622.524373616708,NA,NA
55.651169,-1.976763,k,401.462125683641,639.736740653343,NA,NA
51.864256,-0.660048,k,492.255558039376,219.305960061906,Horton,Bk 6
