latitude,longitude,dep,x,y,name,Region.num
52.101639,-1.185457,no merger,455.78626822242,245.170345783439,NA,NA
52.109097,-1.922863,no merger,405.282106284154,245.689673670425,NA,NA
52.120677,-2.401822,no merger,372.491637762686,247.050878078342,NA,NA
52.155899,-0.347477,no merger,513.037363252895,252.179411088355,NA,NA
52.158942,-2.872496,no merger,340.321343938699,251.589266621381,NA,NA
52.161581,-0.625545,no merger,494.00572339009,252.414457619747,NA,NA
52.194384,-2.970589,no merger,333.66468827288,255.616091165256,NA,NA
52.201448,-1.504368,no merger,433.869103293704,256.073540670715,NA,NA
52.226684,-0.97832,no merger,469.776432601513,259.256232590105,NA,NA
52.23591,-1.796421,no merger,413.900880583893,259.810080582534,NA,NA
52.245966,-1.319795,no merger,446.435344891767,261.126898147565,NA,NA
52.249163,1.07976,no merger,610.205850600287,265.733356413753,NA,NA
52.251555,-2.422225,no merger,371.17961428847,261.614526976493,NA,NA
52.255314,-0.072272,no merger,531.566524286188,263.699069893514,NA,NA
52.265793,1.510936,no merger,639.536971729124,268.921461377879,NA,NA
52.271121,-2.056853,no merger,396.121006479801,263.70817552121,NA,NA
52.296978,-0.386705,no merger,510.004957229639,267.807908524926,NA,NA
52.306538,-2.696273,no merger,352.532515046276,267.873912310607,NA,NA
52.312338,0.548653,no merger,573.714964566667,271.349140798838,NA,NA
52.333567,-0.725155,no merger,486.856652877077,271.416781520933,NA,NA
52.337686,-2.229982,no merger,384.332202404109,271.134833880569,NA,NA
52.352113,-1.517514,no merger,432.859159832341,272.824053966486,NA,NA
52.353533,-1.779911,merger,414.988465957482,272.895233737442,NA,NA
52.39558,0.94641,no merger,600.443088057559,281.633592250316,NA,NA
52.404533,-0.077056,no merger,530.799063225024,280.284081049539,NA,NA
52.414995,-1.056133,no merger,464.18917790249,280.12726510685,NA,NA
52.415712,-2.057134,merger,396.114529731513,279.78955093326,NA,NA
52.417901,-2.410345,no merger,372.095408330668,280.110667440699,NA,NA
52.419476,-3.032585,no merger,329.78469110246,280.708096699972,NA,NA
52.419577,1.249913,no merger,620.964850232045,285.186603408404,NA,NA
52.430859,0.24094,no merger,552.335822471035,283.834468829958,NA,NA
52.463766,-2.724558,no merger,350.779424966782,285.379445900196,NA,NA
52.483753,-1.255161,no merger,450.575361869104,287.616403660507,NA,NA
52.506469,-0.409984,no merger,507.905365467962,291.070257950965,NA,NA
52.520416,-2.184483,no merger,387.483739267369,291.449396070947,NA,NA
52.531495,1.16313,no merger,614.520585396257,297.367572443617,NA,NA
52.531784,-1.660915,no merger,422.99928006044,292.751805945305,NA,NA
52.554179,-2.796974,no merger,345.971138479427,295.486978070198,NA,NA
52.55748,-2.330017,no merger,377.62884557875,295.606941143135,NA,NA
52.560618,1.566159,no merger,641.684809888402,301.88012622909,NA,NA
52.567357,-0.7123,no merger,487.269068829217,297.433120556877,NA,NA
52.570449,-0.98034,no merger,469.099361181292,297.486533638282,NA,NA
52.578751,-0.892602,no merger,475.03074831245,298.497519236813,NA,NA
52.579293,-3.091498,no merger,326.047419693943,298.541380784589,NA,NA
52.586485,-2.70375,no merger,352.325986864299,299.014394120058,NA,NA
52.589424,0.59697,no merger,575.899734189405,302.276070465448,NA,NA
52.611185,-1.51529,no merger,432.81727488609,301.639376701473,NA,NA
52.612299,0.236705,no merger,551.422594694795,304.001871207768,NA,NA
52.629152,0.88747,no merger,595.394919658734,307.441764115432,NA,NA
52.657183,-1.69169,no merger,420.852277009713,306.689821138576,NA,NA
52.668853,-0.598097,no merger,494.788857526608,308.865381076847,NA,NA
52.67677,-0.16876,no merger,523.793542615036,310.397223381327,NA,NA
52.689224,-1.277134,no merger,448.85437532765,310.454127893375,NA,NA
52.707547,-1.680999,no merger,421.550547448904,312.29473392281,NA,NA
52.709747,1.537344,no merger,638.918089206512,318.362485006131,NA,NA
52.715568,-2.187424,no merger,387.340626662037,313.15562900839,NA,NA
52.724036,-0.896413,no merger,474.52509646254,314.652165334052,NA,NA
52.727604,-2.864466,no merger,341.627110222886,314.828314211696,NA,NA
52.730103,-1.468288,no merger,435.901916241708,314.888406938937,NA,NA
52.748115,-1.882952,no merger,407.90001121566,316.765682492225,NA,NA
52.751752,-1.083616,no merger,461.844372999195,317.557493186161,NA,NA
52.754624,0.945277,no merger,598.734907731988,321.550993427129,NA,NA
52.766796,0.551157,no merger,572.098396261077,321.888485105615,NA,NA
52.781316,-3.09031,no merger,326.467985689903,321.00930128955,NA,NA
52.791139,-0.490348,no merger,501.788581300377,322.612834604244,NA,NA
52.794724,-1.260395,no merger,449.865086633261,322.19981804458,NA,NA
52.805589,-1.806353,no merger,413.052758045599,323.169538399589,NA,NA
52.808641,1.234994,no merger,618.008171748016,328.396513990375,NA,NA
52.809452,0.124674,no merger,543.1920200577,325.697086160858,NA,NA
52.833604,-2.232138,no merger,384.36282198709,326.293280891919,NA,NA
52.870898,-0.895212,no merger,474.355297303309,330.987792944237,NA,NA
52.873663,0.891417,no merger,594.568897816434,334.639537165784,NA,NA
52.898764,-2.664916,no merger,355.277514288788,333.722726869835,NA,NA
52.900455,0.624724,no merger,576.517290952904,336.929579205549,NA,NA
52.901495,-1.654977,no merger,423.205013521466,333.875248251835,NA,NA
52.905634,-0.097756,no merger,527.919762652555,335.973964424895,NA,NA
52.912874,-3.06734,no merger,328.234345324327,335.618470372461,NA,NA
52.94145,-1.960382,no merger,402.662117674729,338.264472151587,NA,NA
52.945556,-2.158722,no merger,389.335743811381,338.732240314928,NA,NA
52.949682,-2.810294,no merger,345.563406493959,339.486614696266,NA,NA
52.977166,-1.891802,no merger,407.264337518462,342.241949249453,NA,NA
52.98647,-2.512955,no merger,365.568080877781,343.394445917792,NA,NA
53.043547,-0.591028,no merger,494.449741424952,350.548258442511,NA,NA
53.048151,-1.689661,no merger,420.801756071091,350.17731476064,NA,NA
53.058962,-1.060908,no merger,462.930081582402,351.747041833409,NA,NA
53.072277,-0.691828,no merger,487.634677919294,353.6157058139,NA,NA
53.083869,-2.879133,no merger,341.121761428694,354.466482660505,NA,NA
53.108014,-2.215955,no merger,385.544776693089,356.81285124496,NA,NA
53.10981,-0.407203,no merger,506.607701598873,358.176115827766,NA,NA
53.125706,-1.873053,no merger,408.49387536278,358.766546954401,NA,NA
53.133685,-1.379287,no merger,441.523271758689,359.826507439678,NA,NA
53.163501,0.020602,no merger,535.069663277548,364.869664746828,NA,NA
53.176166,-1.682148,no merger,421.242162834649,364.419095291235,NA,NA
53.201644,-2.298803,no merger,380.042718376329,367.247659973778,NA,NA
53.221766,-0.76998,no merger,482.113821767167,370.150295953249,NA,NA
53.235214,-1.165102,no merger,455.719410513472,371.265412529176,NA,NA
53.253491,-1.934746,no merger,404.353108665351,372.975242736831,NA,NA
53.269498,-2.671434,no merger,355.225500068111,374.964092350328,NA,NA
53.269749,0.078207,no merger,538.576455334158,376.796349021987,NA,NA
53.280583,-2.071319,no merger,395.245300260577,375.989261677554,NA,NA
53.286333,-0.30016,no merger,513.305111842587,377.974024697526,NA,NA
53.34863,-1.686771,no merger,420.849158575833,383.602017542887,NA,NA
53.364008,-0.865736,no merger,475.470437098105,385.86640677241,NA,NA
53.370573,-2.820975,no merger,345.382758939546,386.311236966994,NA,NA
53.400822,-0.264055,no merger,515.401927255603,390.765784578195,NA,NA
53.42729,-0.601767,no merger,492.895292448174,393.216767783859,NA,NA
53.432935,-1.109363,no merger,459.164984753468,393.303669977868,NA,NA
53.433542,-1.991003,no merger,400.597668842635,393.001887333443,NA,NA
53.441982,-1.466509,no merger,435.432526540216,394.073222793523,NA,NA
53.531828,-2.836868,no merger,344.535952601657,404.261038246823,NA,NA
53.559091,-1.817881,no merger,412.062437720909,406.98350564842,NA,NA
53.57652,-0.243846,no merger,516.263682569413,410.340833403491,NA,NA
53.591923,-1.6509,no merger,423.1042911557,410.677054314775,NA,NA
53.602397,-2.38164,no merger,374.748387701592,411.853260444654,NA,NA
53.636232,-0.785108,no merger,480.318746396276,416.235251872086,NA,NA
53.636237,-0.502388,no merger,499.008732223841,416.592135975657,NA,NA
53.637784,-1.845641,no merger,410.204805879696,415.733214386798,NA,NA
53.646615,-2.725534,no merger,352.04470609495,416.949080974481,NA,NA
53.662214,-1.612349,no merger,425.613081865149,418.509636975039,NA,NA
53.669915,0.034839,no merger,534.414349218486,421.219756992203,NA,NA
53.676976,-1.297274,no merger,446.414416811094,420.311362886949,NA,NA
53.748748,-2.020624,no merger,398.640109921758,428.066528870969,NA,NA
53.769167,-1.784397,no merger,414.209367298046,430.359432956756,NA,NA
53.806051,-2.359046,no merger,376.357763462225,434.500874216967,NA,NA
53.813959,-2.532928,no merger,364.914777757571,435.452530851627,NA,NA
53.827689,-0.596466,no merger,492.368822664637,437.761612563013,NA,NA
53.832774,-2.901766,no merger,340.659466892905,437.790954149159,NA,NA
53.833277,-1.131631,no merger,457.14221736294,437.819501748785,NA,NA
53.916661,-3.035673,no merger,331.984278719458,447.243061738789,NA,NA
53.928398,-2.908587,no merger,340.346900879096,448.434294253982,NA,NA
53.952865,-1.447851,no merger,436.230320517902,450.915068602847,NA,NA
53.984331,-2.101438,no merger,393.348931579689,454.27927660888,NA,NA
54.01943,-0.390184,no merger,505.459093266433,459.378307122856,NA,NA
54.069208,-1.999407,no merger,400.038802631068,463.717179921612,NA,NA
54.120007,-1.191878,no merger,452.813909938887,469.670479701366,NA,NA
54.122411,-4.688597,no merger,224.318256620432,472.97705446194,NA,NA
54.144792,-2.534649,no merger,365.079260444805,472.258156398469,NA,NA
54.156024,-0.702931,no merger,484.69358924944,474.152852831042,NA,NA
54.167485,-2.760593,no merger,350.349068358257,474.917964516724,NA,NA
54.199149,-2.949692,no merger,338.052499908247,478.589936520207,NA,NA
54.246109,-1.064661,no merger,460.942096227195,483.801750204575,NA,NA
54.277644,-2.455109,no merger,370.369634922465,487.002034221165,NA,NA
54.288701,-1.593318,no merger,426.470401189282,488.212930516839,NA,NA
54.294629,-1.340648,no merger,442.910012554607,488.996672205219,NA,NA
54.314967,-2.081093,no merger,394.725107670401,491.061940500481,NA,NA
54.368387,-4.447327,no merger,241.029390013599,499.762454897644,NA,NA
54.376702,-2.140116,no merger,390.899462523202,497.936409412111,NA,NA
54.377897,-2.817677,no merger,346.893963366979,498.368358993654,NA,NA
54.448889,-0.753408,no merger,480.822040388464,506.674152984099,NA,NA
54.470842,-1.695177,no merger,419.752915469449,508.444002794976,NA,NA
54.471908,-1.18531,no merger,452.79107316989,508.825298038961,NA,NA
54.494361,-2.387226,no merger,374.921683962504,511.086942778082,NA,NA
54.536462,-2.938237,no merger,339.299184244132,516.106933994889,NA,NA
54.561954,-0.98951,no merger,465.334442058818,519.007802198742,NA,NA
54.609575,-2.002492,no merger,399.839061832347,523.836769786569,NA,NA
54.618972,-3.054252,no merger,331.931318955468,525.392904155356,NA,NA
54.659016,-3.417476,no merger,308.570723101898,530.260323721842,NA,NA
54.679575,-1.486441,no merger,433.109549208442,531.746221856534,NA,NA
54.715531,-2.652587,no merger,357.964509510626,535.821155344124,NA,NA
54.754126,-2.225339,no merger,385.498797318579,539.943273315438,NA,NA
54.844664,-3.288249,no merger,317.284883585386,550.754061889535,NA,NA
54.893863,-1.841485,no merger,410.165733492693,555.479450842778,NA,NA
54.896837,-2.25502,no merger,383.646515609155,555.828630100643,NA,NA
54.972237,-2.460856,no merger,370.502326804603,564.285601809278,NA,NA
55.009299,-2.971888,no merger,337.851159326444,568.744151482091,NA,NA
55.220624,-1.563917,no merger,427.73953794101,591.913405375689,NA,NA
55.495952,-1.635481,no merger,423.026963505221,622.524373616708,NA,NA
55.651169,-1.976763,no merger,401.462125683641,639.736740653343,NA,NA
51.620585,-3.126099,no merger,322.049463030505,191.959682405773,Mon 4,Mon 4
51.584144,-2.997666,no merger,330.88429550561,187.77820142338,Mon 7,Mon 7
51.498447,-0.928179,no merger,474.392447958349,178.321386338324,Binfield Heath,O 6
55.313093,-1.951753,no merger,403.061914359915,602.117155667991,Thropton,Nb 3
55.093473,-2.319751,no merger,379.595585875686,577.725045331098,Wark on Tyne,Nb 5
55.045871,-1.494876,no merger,432.271902619779,572.498255109538,Earsdon,Nb 6
54.998474,-1.802084,no merger,412.659643576451,567.125728009132,Heddon-on-the-Wall,Nb 8
54.418631,-3.434853,no merger,306.904356338178,503.540432046354,Gosforth,Cu 6
54.897432,-1.517366,no merger,430.948978504076,555.97170293945,Washington,Du 1
54.677992,-1.778925,no merger,414.253483570854,531.471454996965,Witton-le-Wear,Du 4
54.597917,-2.687681,no merger,355.575893675062,522.756984733181,Great Strickland,We 1
54.369071,-3.07587,no merger,330.110554226542,497.611712986161,Coniston,La 1
53.975531,-2.738901,no merger,351.542066531515,453.548227058179,Dolphinholme,La 4
53.666234,-2.969501,no merger,335.949476061523,419.323602599126,Marshside,La 10
54.144371,-2.292748,no merger,380.878832869342,472.118854880759,Horton-in-Ribblesdale,Y 13
54.08502,-1.75522,no merger,416.010944463896,465.503997146985,Pateley Bridge,Y 15
53.962301,-1.081884,no merger,460.229843511014,452.213904499485,York,Y 19
53.801279,-1.548567,no merger,429.729019344954,434.004732339024,Leeds,Y 23
53.381129,-1.470085,no merger,435.245294260619,387.302265470673,Sheffield,Y 34
